sku,name,shortDescription,customerRating,customerRatingCount,customerReviewCount,productUrl,currentRegion,hideSavings,hideSaleEndDate,productType,regularPrice,salePrice,saleEndDate,thumbnailImage,primaryParentCategoryId,categoryName,ehf,seoText,sellerId,seller,highResImage,altLangSeoText,offerId,priceUnit,requiresAgeVerification,isPriceEndsLabel,hasPromotion,isAdvertised,isClearance,isInStoreOnly,isOnlineOnly,isVisible,isPreorderable,isFrenchCompliant,isMarketplace,hasFrenchContent,categoryIds,preorderReleaseDate
17924092,"LG 43"" UT8000 Series 4K UHD HDR LED webOS 24 Smart TV (43UT8000PUA) - 2024 - Only at Best Buy","Enjoy a cinematic visual experience at home with this LG smart TV. It features 4K Ultra HD resolution, Direct Lit backlight technology, and HDR10 Pro to deliver high-quality and realistic visuals. Plus, α5 AI Processor Gen 7 improves picture and sound quality for a more enjoyable viewing experience. The webOS operating system offers highly user friendly experience.",4.38,243,243,/en-ca/product/lg-43-ut8000-series-4k-uhd-hdr-led-webos-24-smart-tv-43ut8000pua-2024-only-at-best-buy/17924092,ON,False,False,,499.99,399.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17924/17924092.jpg,22295571,43 - 49 Inch TVs,13.9,lg-43-ut8000-series-4k-uhd-hdr-led-webos-24-smart-tv-43ut8000pua-2024-only-at-best-buy,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17924/17924092.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '22295571']",
19204871,"Samsung 85"" U7900F Series 4K UHD HDR LED Tizen Smart TV (UN85U7900FFXZC) - 2025","Enjoy amazing, immersive visuals on the Samsung LED Tizen smart TV. It delivers lifelike colours and crisp details with 4K Ultra HD resolution and Direct Lit HDR. Motion Xcelerator ensures smooth action, perfect for gaming and fast-paced entertainment. Built-in Alexa and Google Assistant offer hands-free control.",4.82,22,22,/en-ca/product/samsung-85-u7900f-series-4k-uhd-hdr-led-tizen-smart-tv-un85u7900ffxzc-2025/19204871,ON,False,False,,1699.99,1299.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204871.jpg,329730,85 - 97 Inch TVs,0.0,samsung-85-u7900f-series-4k-uhd-hdr-led-tizen-smart-tv-un85u7900ffxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204871.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329730']",1744614000000.0
17909548,"Sony Bravia 3 75"" S30B Series 4K UHD HDR LED Smart Google TV (K75S30B) - 2024","Redefine your home entertainment to the next level with this Sony Bravia 3 TV. It features 4K HDR Processor X1 and Triluminos Pro colour technology for lifelike picture quality with enhanced clarity and detail. Support for 4K HDR, Dolby Vision, and Dolby Atmos lets you enjoy incredible cinematic experience. Google TV makes it easy to access all your favourite apps and content.",4.56,254,254,/en-ca/product/sony-bravia-3-75-s30b-series-4k-uhd-hdr-led-smart-google-tv-k75s30b-2024/17909548,ON,False,False,,1699.99,1299.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909548.jpg,329725,75 - 84 Inch TVs,18.25,sony-bravia-3-75-s30b-series-4k-uhd-hdr-led-smart-google-tv-k75s30b-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909548.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329725']",1716188400000.0
19204885,"Samsung The Frame 65"" 4K UHD HDR QLED Tizen Smart TV (QN65LS03FAFXZC) - 2025","Turn your TV into a masterpiece with Samsung The Frame Tizen Smart TV. Featuring modern frame design, it seamlessly blends with your decor. Art mode lets you display artwork or personal photos beautifully, while Artful Picture Quality delivers incredibly vivid, lifelike images. Wi-Fi 5 and Bluetooth 5.3 connectivity allow for seamless wireless streaming.",4.56,32,32,/en-ca/product/samsung-the-frame-65-4k-uhd-hdr-qled-tizen-smart-tv-qn65ls03fafxzc-2025/19204885,ON,False,False,,2299.99,1999.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204885.jpg,329721,65 - 69 Inch TVs,0.0,samsung-the-frame-65-4k-uhd-hdr-qled-tizen-smart-tv-qn65ls03fafxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204885.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",1744786800000.0
17080870,"Sony Bravia XR 85"" X90L Series 4K UHD HDR LED Smart Google TV (XR85X90L)","Watch and game with vivid, blur-free clarity with the Sony 85"" 4K UHD Smart Google TV. Powered by the Cognitive Processor XR, it delivers the deepest blacks and most natural colours, with full array LEDs for enhanced contrast. It offers audio and video enhancements for cinematic viewing, as well as premium gaming features for smooth gameplay.",4.74,987,987,/en-ca/product/sony-bravia-xr-nbsp-85-x90l-series-4k-uhd-hdr-led-smart-google-tv-xr85x90l/17080870,ON,False,False,,3099.99,2299.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/170/17080/17080870.jpg,329730,85 - 97 Inch TVs,18.25,sony-bravia-xr-nbsp-85-x90l-series-4k-uhd-hdr-led-smart-google-tv-xr85x90l,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/170/17080/17080870.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329730']",1687158000000.0
17903777,"Samsung 77"" S90D Series 4K UHD HDR OLED Tizen Smart TV (QN77S90DAFXZC) - 2024 - Graphite Black","Skip a trip to the movies and upgrade your home theatre with this Samsung 4K UHD HDR OLED Tizen smart TV. It features 4K Ultra HD resolution and a smart NQ4 AI Gen2 Processor for a vibrant, immersive viewing experience. Plus, powerful 40-watt speakers provide you with a Dolby Atmos surround sound from the comfort of your living room or bedroom.",4.61,237,237,/en-ca/product/samsung-77-s90d-series-4k-uhd-hdr-oled-tizen-smart-tv-qn77s90dafxzc-2024-graphite-black/17903777,ON,False,False,,3496.98,2996.98,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17903/17903777.jpg,329725,75 - 84 Inch TVs,18.25,samsung-77-s90d-series-4k-uhd-hdr-oled-tizen-smart-tv-qn77s90dafxzc-2024-graphite-black,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17903/17903777.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329725']",1717225200000.0
19204879,"Samsung 40"" 1080p HD HDR LED Tizen Smart TV (UN40F6000FFXZC) - 2025","Upgrade your viewing experience with the Samsung LED Tizen smart TV. It delivers crisp Full HD visuals on a sleek three-bezel-less display for total immersion. HDR boosts contrast and colour for a lifelike picture, while Object Tracking Sound Lite enhances audio to match every movement on-screen. With Samsung Knox, your data stays safe.",4.14,7,7,/en-ca/product/samsung-40-1080p-hd-hdr-led-tizen-smart-tv-un40f6000ffxzc-2025/19204879,ON,True,False,,349.99,349.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204879.jpg,329714,33 - 42 Inch TVs,0.0,samsung-40-1080p-hd-hdr-led-tizen-smart-tv-un40f6000ffxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204879.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329714']",1744009200000.0
19204880,"Samsung 32"" 1080p HD HDR LED Tizen Smart TV (UN32F6000FFXZC) - 2025","Upgrade your viewing experience with the Samsung LED Tizen smart TV. It delivers crisp Full HD visuals on a sleek three-bezel-less display for total immersion. HDR boosts contrast and colour for a lifelike picture, while Object Tracking Sound Lite enhances audio to match every movement on-screen. With Samsung Knox, your data stays safe.",4.45,44,44,/en-ca/product/samsung-32-1080p-hd-hdr-led-tizen-smart-tv-un32f6000ffxzc-2025/19204880,ON,False,False,,299.99,279.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204880.jpg,329712,32 Inch and Smaller TVs,0.0,samsung-32-1080p-hd-hdr-led-tizen-smart-tv-un32f6000ffxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204880.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329712']",
17731995,"Hisense 55"" 4K UHD HDR LED Roku Smart TV (55R63N) - 2024","Enhance your entertainment experience with this Hisense 4K UHD HDR LED Roku smart TV. It features 4K Ultra HD resolution, Dolby Vision, and HDR10 to deliver extremely impressive picture quality. This smart TV comes preloaded with most popular apps, so you can immediately access your favourite content immediately.",4.17,6,6,/en-ca/product/hisense-55-4k-uhd-hdr-led-roku-smart-tv-55r63n-2024/17731995,ON,True,False,,399.99,399.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/177/17731/17731995.jpg,329719,55 - 59 Inch TVs,18.25,hisense-55-4k-uhd-hdr-led-roku-smart-tv-55r63n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/177/17731/17731995.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",1714546800000.0
17921975,"LG C4 77"" C4 Series 4K UHD HDR OLED evo webOS Smart TV (OLED77C4PUA) - 2024","Experience a new level of home entertainment with the LG C4 4K UHD HDR OLED Evo smart TV. It features the next-gen a9 AI Processor Gen7—exclusively made for LG OLED—for ultra-realistic picture and sound, and even greater brightness. Beautiful picture quality offers a stunning way to watch your favourite movies and TV shows.",4.43,7,7,/en-ca/product/lg-c4-77-c4-series-4k-uhd-hdr-oled-evo-webos-smart-tv-oled77c4pua-2024/17921975,ON,False,False,,3299.98,2996.98,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17921/17921975.jpg,329725,75 - 84 Inch TVs,18.25,lg-c4-77-c4-series-4k-uhd-hdr-oled-evo-webos-smart-tv-oled77c4pua-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17921/17921975.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329725']",1714546800000.0
17909558,"Hisense 65"" U78N Series 4K UHD HDR Mini LED QLED Smart Google TV (65U78N) - 2024","Level up your home entertainment with this Hisense 4K UHD smart Google TV. Featuring Mini-LED and Quantum Dot technology, this TV delivers excellent picture quality. The 144Hz Game Mode Pro enable smooth and fluid motion in fast-paced games. Bottom speakers and Dolby Atmos/ DTS Virtual:X audio enhancement allow you to enjoy incredible audio quality.",4.77,459,459,/en-ca/product/hisense-65-u78n-series-4k-uhd-hdr-mini-led-qled-smart-google-tv-65u78n-2024/17909558,ON,False,False,,1099.99,999.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909558.jpg,329721,65 - 69 Inch TVs,18.25,hisense-65-u78n-series-4k-uhd-hdr-mini-led-qled-smart-google-tv-65u78n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909558.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",
19206111,"Samsung 65"" QN70F Series 4K UHD HDR Neo QLED Tizen Smart TV (QN65QN70FAFXZC) - 2025 - Only at Best Buy","Upgrade your TV viewing experience with the Samsung Neo QLED smart TV. Enjoy stunning 4K Ultra HD resolution and smooth motion with Motion Xcelerator 144Hz. Samsung Vision AI intelligently enhances content for optimal picture quality, while 4K AI Upscaling transforms low-resolution content into sharp, high-quality visuals.",4.78,32,32,/en-ca/product/samsung-65-qn70f-series-4k-uhd-hdr-neo-qled-tizen-smart-tv-qn65qn70fafxzc-2025-only-at-best-buy/19206111,ON,False,False,,1599.99,1399.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19206/19206111.jpg,329721,65 - 69 Inch TVs,18.25,samsung-65-qn70f-series-4k-uhd-hdr-neo-qled-tizen-smart-tv-qn65qn70fafxzc-2025-only-at-best-buy,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19206/19206111.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",1744786800000.0
19206124,"Samsung 50"" Q7F Series 4K UHD HDR QLED Tizen Smart TV (QN50Q7FAAFXZC) - 2025","Elevate your viewing experience with the Samsung QLED smart TV. Featuring 4K Ultra HD resolution and High Dynamic Range, it delivers crisp, lifelike visuals, while Motion Xcelerator ensures smooth motion. The Q4 AI processor enhances both picture and sound quality, and the built-in 20W speakers deliver powerful, clear audio.",4.41,17,17,/en-ca/product/samsung-50-q7f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn50q7faafxzc-2025/19206124,ON,False,False,,699.99,599.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19206/19206124.jpg,329716,50 - 54 Inch TVs,18.25,samsung-50-q7f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn50q7faafxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19206/19206124.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329716']",
17909545,"Sony Bravia 3 55"" S30B Series 4K UHD HDR LED Smart Google TV (K55S30B) - 2024","Redefine your home entertainment to the next level with this Sony Bravia 3 TV. It features 4K HDR Processor X1 and Triluminos Pro colour technology for lifelike picture quality with enhanced clarity and detail. Support for 4K HDR, Dolby Vision, and Dolby Atmos lets you enjoy incredible cinematic experience. Google TV makes it easy to access all your favourite apps and content.",4.52,338,338,/en-ca/product/sony-bravia-3-55-s30b-series-4k-uhd-hdr-led-smart-google-tv-k55s30b-2024/17909545,ON,True,False,,899.99,899.99,1751612400000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909545.jpg,329719,55 - 59 Inch TVs,18.25,sony-bravia-3-55-s30b-series-4k-uhd-hdr-led-smart-google-tv-k55s30b-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909545.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",1714374000000.0
17909546,"Sony Bravia 3 65"" S30B Series 4K UHD HDR LED Smart Google TV (K65S30B) - 2024","Redefine your home entertainment to the next level with this Sony Bravia 3 TV. It features 4K HDR Processor X1 and Triluminos Pro colour technology for lifelike picture quality with enhanced clarity and detail. Support for 4K HDR, Dolby Vision, and Dolby Atmos lets you enjoy incredible cinematic experience. Google TV makes it easy to access all your favourite apps and content.",4.48,336,336,/en-ca/product/sony-bravia-3-65-s30b-series-4k-uhd-hdr-led-smart-google-tv-k65s30b-2024/17909546,ON,True,False,,979.99,979.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909546.jpg,329721,65 - 69 Inch TVs,18.25,sony-bravia-3-65-s30b-series-4k-uhd-hdr-led-smart-google-tv-k65s30b-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909546.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",1714374000000.0
19206122,"Samsung 65"" Q7F Series 4K UHD HDR QLED Tizen Smart TV (QN65Q7FAAFXZC) - 2025","Elevate your viewing experience with the Samsung QLED smart TV. Featuring 4K Ultra HD resolution and High Dynamic Range, it delivers crisp, lifelike visuals, while Motion Xcelerator ensures smooth motion. The Q4 AI processor enhances both picture and sound quality, and the built-in 20W speakers deliver powerful, clear audio.",4.54,24,24,/en-ca/product/samsung-65-q7f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn65q7faafxzc-2025/19206122,ON,True,False,,996.98,996.98,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19206/19206122.jpg,329721,65 - 69 Inch TVs,18.25,samsung-65-q7f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn65q7faafxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19206/19206122.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",
19186543,"Hisense 43"" 4K UHD HDR QLED Smart Google TV (43QD6N) - 2024","Be prepared to enjoy stunning picture quality every time on this Hisense smart Google TV. Its 4K Ultra HD resolution, Full Array Local Dimming, and HDR technology deliver vibrant, lifelike images. The 60Hz refresh rate and MR 120 motion enhancement enable smooth images. Google TV operating system and preloaded apps let you easily access different content.",4.76,1030,1030,/en-ca/product/hisense-43-4k-uhd-hdr-qled-smart-google-tv-43qd6n-2024/19186543,ON,False,False,,349.99,329.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/191/19186/19186543.jpg,22295571,43 - 49 Inch TVs,13.9,hisense-43-4k-uhd-hdr-qled-smart-google-tv-43qd6n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/191/19186/19186543.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '22295571']",
19204886,"Samsung The Frame 55"" 4K UHD HDR QLED Tizen Smart TV (QN55LS03FAFXZC) - 2025","Turn your TV into a masterpiece with Samsung The Frame Tizen Smart TV. Featuring modern frame design, it seamlessly blends with your decor. Art mode lets you display artwork or personal photos beautifully, while Artful Picture Quality delivers incredibly vivid, lifelike images. Wi-Fi 5 and Bluetooth 5.3 connectivity allow for seamless wireless streaming.",4.67,30,30,/en-ca/product/samsung-the-frame-55-4k-uhd-hdr-qled-tizen-smart-tv-qn55ls03fafxzc-2025/19204886,ON,False,False,,1999.99,1699.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204886.jpg,329719,55 - 59 Inch TVs,0.0,samsung-the-frame-55-4k-uhd-hdr-qled-tizen-smart-tv-qn55ls03fafxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19204/19204886.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",
19206116,"Samsung 55"" Q8F Series 4K UHD HDR QLED Tizen Smart TV (QN55Q8FAAFXZC) - 2025","Upgrade your viewing experience with the Samsung QLED smart TV. With 4K Ultra HD resolution and High Dynamic Range, it delivers crisp, lifelike visuals, while Motion Xcelerator 144Hz ensures fluid motion. The Q4 AI processor and Samsung Vision AI enhance picture quality, and the built-in 20W speakers deliver clear and balanced audio.",4.68,92,92,/en-ca/product/samsung-55-q8f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn55q8faafxzc-2025/19206116,ON,False,False,,999.99,899.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19206/19206116.jpg,329719,55 - 59 Inch TVs,18.25,samsung-55-q8f-series-4k-uhd-hdr-qled-tizen-smart-tv-qn55q8faafxzc-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19206/19206116.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",1744614000000.0
16666201,"LG StanbyME 27"" 1080p HD HDR LED webOS Smart TV (27ART10AKPL) - 2022","Bring your favourite media with you everywhere with the LG StanbyME 27"" smart TV. It's set on a five-wheel stand, with a built-in battery for full movement freedom and a swivel screen for portrait and landscape viewing. This television/tablet hybrid offers 1080p HD picture with HDR technology to ensure optimal crispness and colour reproduction.",4.61,412,412,/en-ca/product/lg-stanbyme-27-1080p-hd-hdr-led-webos-smart-tv-27art10akpl-2022/16666201,ON,False,False,,1499.99,1199.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/166/16666/16666201.jpg,329712,32 Inch and Smaller TVs,8.25,lg-stanbyme-27-1080p-hd-hdr-led-webos-smart-tv-27art10akpl-2022,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329712']",
17924074,"LG 55"" 4K UHD HDR QNED webOS Smart TV (55QNED85TUA) - 2024","Get ready for the next level of immersive entertainment with this LG 55-inch QNED webOS smart TV. This AI-powered television features 4K Ultra HD resolution, 120Hz refresh rate, and Quantum Dot technology to deliver extraordinary level of picture quality. Plus, the α8 AI Processor 4K automatically fine-tunes your content for optimal viewing experience without your intervention.",4.75,4,4,/en-ca/product/lg-55-4k-uhd-hdr-qned-webos-smart-tv-55qned85tua-2024/17924074,ON,False,False,,1099.99,799.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17924/17924074.jpg,329719,55 - 59 Inch TVs,18.25,lg-55-4k-uhd-hdr-qned-webos-smart-tv-55qned85tua-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17924/17924074.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",
17731993,"Hisense 43"" 4K UHD HDR LED Roku Smart TV (43R63N) - 2024","Enhance your entertainment experience with this Hisense 4K UHD HDR LED Roku smart TV. It features 4K Ultra HD resolution, Dolby Vision, and HDR10 to deliver extremely impressive picture quality. This smart TV comes preloaded with most popular apps, so you can immediately access your favourite content immediately.",4.36,22,22,/en-ca/product/hisense-43-4k-uhd-hdr-led-roku-smart-tv-43r63n-2024/17731993,ON,False,False,,299.99,289.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/177/17731/17731993.jpg,22295571,43 - 49 Inch TVs,13.9,hisense-43-4k-uhd-hdr-led-roku-smart-tv-43r63n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/177/17731/17731993.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '22295571']",1714546800000.0
18170971,"Open Box - Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75DU6900FXZC) - 2024","<p><strong>This is a Geek Squad Certified Open Box Product. See below for more information.</strong></p>Immerse yourself in spectacular visuals with this Samsung LED Smart TV. It features 4K Ultra HD resolution and 60Hz refresh rate for crisp and clear picture quality with smooth visuals. Plus, 4K upscaling improves the quality of low-resolution content to almost 4K resolution.",0.0,0,0,/en-ca/product/open-box-samsung-75-4k-uhd-hdr-led-tizen-smart-tv-un75du6900fxzc-2024/18170971,ON,True,True,,674.99,674.99,,https://multimedia.bbycastatic.ca/multimedia/products/150x150/181/18170/18170971.jpg,329725,75 - 84 Inch TVs,18.25,open-box-samsung-75-4k-uhd-hdr-led-tizen-smart-tv-un75du6900fxzc-2024,,,,,,,False,False,False,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329725']",
19217942,Sony Wi-Fi Blu-ray Player (BDPS1700U),"Watch your favourite movies in Full HD quality with the Sony Wi-Fi Blu-ray player. TRILUMINOS colour enhances visuals with rich, vibrant colours while Dolby Audio and DTS provide stunning, high-quality sound. Enjoy seamless wireless streaming with Wi-Fi connectivity. The HDMI output and USB media port let you easily connect your TV and external devices.",4.51,850,850,/en-ca/product/sony-wi-fi-blu-ray-player-bdps1700u/19217942,ON,False,False,,119.99,109.99,1752217199000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19217/19217942.jpg,20206,Blu-ray & DVD Players,0.0,sony-wi-fi-blu-ray-player-bdps1700u,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19217/19217942.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '20206']",
19207212,"LG 86"" UR8000 Series 4K UHD HDR LED webOS Smart TV (86UR8000AUA) - 2025","Get ready for a spectacular TV entertainment at home with the LG 86-inch smart TV. Featuring 4K Ultra HD resolution and a 120Hz refresh rate, it delivers stunning picture quality with fluid motion. High Dynamic Range enhances clarity, while Direct Lit backlight technology ensures uniform lighting. Downward firing speakers complement the visuals with rich, immersive audio.",0.0,0,0,/en-ca/product/lg-86-ur8000-series-4k-uhd-hdr-led-webos-smart-tv-86ur8000aua-2025/19207212,ON,False,False,,1399.99,1299.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19207/19207212.jpg,329730,85 - 97 Inch TVs,18.25,lg-86-ur8000-series-4k-uhd-hdr-led-webos-smart-tv-86ur8000aua-2025,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19207/19207212.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329730']",
17909556,"Hisense 65"" U88N Series 4K UHD HDR Mini LED Pro QLED Smart Google TV (65U88N) - 2024","Make your home entertainment immersive with this Hisense smart Google TV. Its 4K Ultra HD resolution guarantees stunning clarity, and the 144Hz refresh rate enables smooth visuals. Designed for gaming, this smart TV features bottom speakers that deliver rich sound. Integrated Wi-Fi and Bluetooth allow for seamless wireless connectivity.",4.77,275,275,/en-ca/product/hisense-65-u88n-series-4k-uhd-hdr-mini-led-pro-qled-smart-google-tv-65u88n-2024/17909556,ON,False,False,,1699.99,1299.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909556.jpg,329721,65 - 69 Inch TVs,18.25,hisense-65-u88n-series-4k-uhd-hdr-mini-led-pro-qled-smart-google-tv-65u88n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909556.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329721']",
17909539,"Sony Bravia 8 77"" XR80 Series 4K UHD HDR OLED Smart Google TV (K77XR80B) - 2024","Upgrade your home entertainment with Sony Bravia 8 Smart Google TV. Its sleek design seamlessly enhances your home decor, and 4K Ultra HD resolution with OLED black and colours offers impressive picture quality. Acoustic Surface Audio+ technology delivers sound from the screen, thus making your visual experience more immersive. Google TV gives you access to all your favourite apps and content.",4.6,446,446,/en-ca/product/sony-bravia-8-77-xr80-series-4k-uhd-hdr-oled-smart-google-tv-k77xr80b-2024/17909539,ON,False,False,,3999.99,3299.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909539.jpg,329725,75 - 84 Inch TVs,18.25,sony-bravia-8-77-xr80-series-4k-uhd-hdr-oled-smart-google-tv-k77xr80b-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909539.jpg,,,,False,False,True,True,False,False,False,True,False,True,False,False,"['20003', '21344', '329725']",1717398000000.0
17909555,"Hisense 55"" U88N Series 4K UHD HDR Mini LED Pro QLED Smart Google TV (55U88N) - 2024","Make your home entertainment immersive with this Hisense smart Google TV. Its 4K Ultra HD resolution guarantees stunning clarity, and the 144Hz refresh rate enables smooth visuals. Designed for gaming, this smart TV features bottom speakers that deliver rich sound. Integrated Wi-Fi and Bluetooth allow for seamless wireless connectivity.",4.79,272,272,/en-ca/product/hisense-55-u88n-series-4k-uhd-hdr-mini-led-pro-qled-smart-google-tv-55u88n-2024/17909555,ON,False,False,,1199.99,899.99,1751612399000.0,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17909/17909555.jpg,329719,55 - 59 Inch TVs,18.25,hisense-55-u88n-series-4k-uhd-hdr-mini-led-pro-qled-smart-google-tv-55u88n-2024,,,https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17909/17909555.jpg,,,,False,False,True,False,False,False,False,True,False,True,False,False,"['20003', '21344', '329719']",
